Run,Model,Adversarial,Augmentation,Intensity,Metric,Confidence
0,U,False,Noise,0.01,0.8799999952316284,7.842976093292236
0,U,True,Noise,0.01,1.0,6.578592300415039
0,U,False,Noise,0.1,0.8799999952316284,7.842976093292236
0,U,True,Noise,0.1,1.0,6.195576190948486
0,U,False,Noise,0.5,0.8799999952316284,7.842976093292236
0,U,True,Noise,0.5,1.0,6.436530113220215
0,U,False,Noise,1.0,0.8799999952316284,7.842976093292236
0,U,True,Noise,1.0,1.0,6.755527019500732
0,U,False,Noise,2.0,0.85999995470047,7.842976093292236
0,U,True,Noise,2.0,1.0,6.493907928466797
0,U,False,Noise,5.0,0.6699999570846558,7.842976093292236
0,U,True,Noise,5.0,1.0,6.532501220703125
0,U,False,Noise,10.0,0.28999999165534973,7.842976093292236
0,U,True,Noise,10.0,0.9899999499320984,6.275614261627197
0,U,False,Noise,15.0,0.20999999344348907,7.842976093292236
0,U,True,Noise,15.0,1.0,6.502795219421387
0,U,False,Noise,20.0,0.17999999225139618,7.842976093292236
0,U,True,Noise,20.0,0.9699999690055847,6.346577167510986
0,U,False,Noise,25.0,0.09999999403953552,7.842976093292236
0,U,True,Noise,25.0,0.9699999690055847,6.744487285614014
0,U,False,Rotation,5.0,0.85999995470047,7.842976093292236
0,U,True,Rotation,5.0,0.9399999976158142,6.156383991241455
0,U,False,Rotation,10.0,0.85999995470047,7.842976093292236
0,U,True,Rotation,10.0,0.9099999666213989,6.494795322418213
0,U,False,Rotation,15.0,0.85999995470047,7.842976093292236
0,U,True,Rotation,15.0,0.9199999570846558,6.498871326446533
0,U,False,Rotation,20.0,0.8299999833106995,7.842976093292236
0,U,True,Rotation,20.0,0.9099999666213989,5.92950963973999
0,U,False,Rotation,35.0,0.7799999713897705,7.842976093292236
0,U,True,Rotation,35.0,0.8799999952316284,6.534721374511719
0,U,False,Rotation,45.0,0.6899999976158142,7.842976093292236
0,U,True,Rotation,45.0,0.9300000071525574,6.737248420715332
0,U,False,Rotation,55.0,0.6800000071525574,7.842976093292236
0,U,True,Rotation,55.0,0.8899999856948853,6.428594589233398
0,U,False,Rotation,65.0,0.6499999761581421,7.842976093292236
0,U,True,Rotation,65.0,0.9099999666213989,6.288483619689941
0,U,False,Rotation,75.0,0.6200000047683716,7.842976093292236
0,U,True,Rotation,75.0,0.8999999761581421,6.597668170928955
0,U,False,Rotation,90.0,0.6200000047683716,7.842976093292236
0,U,True,Rotation,90.0,0.8499999642372131,6.168770790100098
0,U,False,Translation,0.01,0.8499999642372131,7.842976093292236
0,U,True,Translation,0.01,0.8999999761581421,6.386606216430664
0,U,False,Translation,0.05,0.8499999642372131,7.842976093292236
0,U,True,Translation,0.05,0.8899999856948853,6.105005741119385
0,U,False,Translation,0.1,0.8700000047683716,7.842976093292236
0,U,True,Translation,0.1,0.9300000071525574,6.632088661193848
0,U,False,Translation,0.15,0.8499999642372131,7.842976093292236
0,U,True,Translation,0.15,0.9099999666213989,6.635555744171143
0,U,False,Translation,0.2,0.8799999952316284,7.842976093292236
0,U,True,Translation,0.2,0.8899999856948853,5.935181140899658
0,U,False,Translation,0.25,0.8299999833106995,7.842976093292236
0,U,True,Translation,0.25,0.8999999761581421,6.231061935424805
0,U,False,Translation,0.3,0.7799999713897705,7.842976093292236
0,U,True,Translation,0.3,0.8799999952316284,6.681828498840332
0,U,False,Translation,0.35,0.7799999713897705,7.842976093292236
0,U,True,Translation,0.35,0.8499999642372131,6.375524044036865
0,U,False,Translation,0.4,0.7400000095367432,7.842976093292236
0,U,True,Translation,0.4,0.8799999952316284,6.647616863250732
0,U,False,Translation,0.45,0.7199999690055847,7.842976093292236
0,U,True,Translation,0.45,0.8399999737739563,6.443424701690674
0,U,False,Translation,0.5,0.6899999976158142,7.842976093292236
0,U,True,Translation,0.5,0.7999999523162842,6.216361999511719
0,A,False,Noise,0.01,0.7899999618530273,3.579007863998413
0,A,True,Noise,0.01,1.0,1.8436732292175293
0,A,False,Noise,0.1,0.7899999618530273,3.579007863998413
0,A,True,Noise,0.1,1.0,1.8295354843139648
0,A,False,Noise,0.5,0.7899999618530273,3.579007863998413
0,A,True,Noise,0.5,1.0,1.936105489730835
0,A,False,Noise,1.0,0.7999999523162842,3.579007863998413
0,A,True,Noise,1.0,1.0,1.795959711074829
0,A,False,Noise,2.0,0.7999999523162842,3.579007863998413
0,A,True,Noise,2.0,1.0,1.7099641561508179
0,A,False,Noise,5.0,0.6499999761581421,3.579007863998413
0,A,True,Noise,5.0,0.9799999594688416,1.6661508083343506
0,A,False,Noise,10.0,0.5199999809265137,3.579007863998413
0,A,True,Noise,10.0,0.9599999785423279,1.9030871391296387
0,A,False,Noise,15.0,0.35999998450279236,3.579007863998413
0,A,True,Noise,15.0,0.9599999785423279,1.972429871559143
0,A,False,Noise,20.0,0.2800000011920929,3.579007863998413
0,A,True,Noise,20.0,0.8399999737739563,1.6295855045318604
0,A,False,Noise,25.0,0.25999999046325684,3.579007863998413
0,A,True,Noise,25.0,0.7799999713897705,1.688374400138855
0,A,False,Rotation,5.0,0.7899999618530273,3.579007863998413
0,A,True,Rotation,5.0,0.8199999928474426,1.7478817701339722
0,A,False,Rotation,10.0,0.7999999523162842,3.579007863998413
0,A,True,Rotation,10.0,0.7400000095367432,1.7317757606506348
0,A,False,Rotation,15.0,0.7999999523162842,3.579007863998413
0,A,True,Rotation,15.0,0.7799999713897705,1.7734752893447876
0,A,False,Rotation,20.0,0.7799999713897705,3.579007863998413
0,A,True,Rotation,20.0,0.6800000071525574,1.785064458847046
