Run,Model,Adversarial,Augmentation,Intensity,Metric,Confidence
1,A,False,Rotation,10.0,0.7699999809265137,3.1627185344696045
1,A,True,Rotation,10.0,0.9899999499320984,9.707953453063965
1,A,False,Rotation,15.0,0.7799999713897705,3.1627185344696045
1,A,True,Rotation,15.0,0.9899999499320984,9.673786163330078
1,A,False,Rotation,20.0,0.7799999713897705,3.1627185344696045
1,A,True,Rotation,20.0,0.9399999976158142,9.724326133728027
1,A,False,Rotation,35.0,0.7899999618530273,3.1627185344696045
1,A,True,Rotation,35.0,0.8899999856948853,9.856053352355957
1,A,False,Rotation,45.0,0.7899999618530273,3.1627185344696045
1,A,True,Rotation,45.0,0.9099999666213989,9.699553489685059
1,A,False,Rotation,55.0,0.7799999713897705,3.1627185344696045
1,A,True,Rotation,55.0,0.85999995470047,9.714655876159668
1,A,False,Rotation,65.0,0.7199999690055847,3.1627185344696045
1,A,True,Rotation,65.0,0.8399999737739563,9.72767448425293
1,A,False,Rotation,75.0,0.7199999690055847,3.1627185344696045
1,A,True,Rotation,75.0,0.7999999523162842,9.670550346374512
1,A,False,Rotation,90.0,0.7400000095367432,3.1627185344696045
1,A,True,Rotation,90.0,0.75,9.725578308105469
1,A,False,Translation,0.01,0.7599999904632568,3.1627185344696045
1,A,True,Translation,0.01,1.0,9.705674171447754
1,A,False,Translation,0.05,0.7599999904632568,3.1627185344696045
1,A,True,Translation,0.05,0.9699999690055847,9.729019165039062
1,A,False,Translation,0.1,0.7899999618530273,3.1627185344696045
1,A,True,Translation,0.1,0.949999988079071,9.769765853881836
1,A,False,Translation,0.15,0.7699999809265137,3.1627185344696045
1,A,True,Translation,0.15,0.949999988079071,9.692426681518555
1,A,False,Translation,0.2,0.7699999809265137,3.1627185344696045
1,A,True,Translation,0.2,0.9300000071525574,9.918110847473145
1,A,False,Translation,0.25,0.75,3.1627185344696045
1,A,True,Translation,0.25,0.9300000071525574,9.698501586914062
1,A,False,Translation,0.3,0.7299999594688416,3.1627185344696045
1,A,True,Translation,0.3,0.9199999570846558,9.739629745483398
1,A,False,Translation,0.35,0.7699999809265137,3.1627185344696045
1,A,True,Translation,0.35,0.9099999666213989,9.72212028503418
1,A,False,Translation,0.4,0.75,3.1627185344696045
1,A,True,Translation,0.4,0.8700000047683716,9.785612106323242
